estacion;fecha;temperatura;humedad;rocio;precipitacion
94059;2016-11-11 12:10:00;25.9;28.4;6.2;0.0
94059;2016-11-11 12:20:00;26.3;28.9;6.8;0.0
94059;2016-11-11 12:30:00;26.1;30.3;7.3;0.0
94059;2016-11-11 12:40:00;26.3;27.2;5.9;0.0
94059;2016-11-11 12:50:00;26.9;26.3;6;0.0
94059;2016-11-11 13:00:00;27.1;28.0;7;0.0
94059;2016-11-11 13:10:00;27.2;29.0;7.6;0.0
94059;2016-11-11 13:20:00;26.7;27.5;6.4;0.0
94059;2016-11-11 13:30:00;27.4;26.4;6.4;0.0
94059;2016-11-11 13:40:00;27.7;25.2;6;0.0
94059;2016-11-11 13:50:00;27.4;28.7;7.7;0.0
94059;2016-11-11 14:00:00;27.9;27.3;7.3;0.0
94059;2016-11-11 14:10:00;28.0;27.7;7.6;0.0
94059;2016-11-11 14:20:00;28.8;25.4;7.1;0.0
94059;2016-11-11 14:30:00;28.1;29.1;8.5;0.0
94059;2016-11-11 14:40:00;27.6;28.3;7.6;0.0
94059;2016-11-11 14:50:00;27.9;27.6;7.5;0.0
94059;2016-11-11 15:00:00;28.0;28.9;8.3;0.0
94059;2016-11-11 15:10:00;27.6;29.0;8;0.0
94059;2016-11-11 15:20:00;28.0;28.8;8.2;0.0
94059;2016-11-11 15:30:00;28.2;30.3;9.1;0.0
94059;2016-11-11 15:40:00;28.0;29.2;8.4;0.0
94059;2016-11-11 15:50:00;28.4;30.7;9.5;0.0
94059;2016-11-11 16:00:00;28.3;30.2;9.2;0.0
94059;2016-11-11 16:10:00;27.6;28.6;7.8;0.0
94059;2016-11-11 16:20:00;28.0;28.5;8.1;0.0
94059;2016-11-11 16:30:00;27.8;31.0;9.1;0.0
94059;2016-11-11 16:40:00;28.0;30.3;9;0.0
94059;2016-11-11 16:50:00;27.7;31.9;9.5;0.0
94059;2016-11-11 17:00:00;27.5;32.5;9.6;0.0
94059;2016-11-11 17:10:00;27.3;33.3;9.8;0.0
94059;2016-11-11 17:20:00;27.3;34.3;10.2;0.0
94059;2016-11-11 17:30:00;26.9;35.2;10.2;0.0
94059;2016-11-11 17:40:00;26.8;35.3;10.2;0.0
94059;2016-11-11 17:50:00;26.4;35.4;9.9;0.0
94059;2016-11-11 18:00:00;26.4;34.6;9.5;0.0
94059;2016-11-11 18:10:00;25.8;36.2;9.7;0.0
94059;2016-11-11 18:20:00;25.5;37.1;9.8;0.0
94059;2016-11-11 18:30:00;25.1;37.3;9.5;0.0
94059;2016-11-11 18:40:00;24.8;38.1;9.6;0.0
94059;2016-11-11 18:50:00;24.5;39.5;9.8;0.0
94059;2016-11-11 19:00:00;24.1;41.0;10;0.0
94059;2016-11-11 19:10:00;23.7;42.9;10.4;0.0
94059;2016-11-11 19:20:00;23.2;45.4;10.7;0.0
94059;2016-11-11 19:30:00;22.8;46.8;10.8;0.0
94059;2016-11-11 19:40:00;22.3;48.1;10.8;0.0
94059;2016-11-11 19:50:00;21.7;50.2;10.9;0.0
94059;2016-11-11 20:00:00;21.3;51.6;10.9;0.0
94059;2016-11-11 20:10:00;20.9;52.7;10.9;0.0
94059;2016-11-11 20:20:00;20.5;52.9;10.6;0.0
94059;2016-11-11 20:30:00;19.9;54.0;10.3;0.0
94059;2016-11-11 20:40:00;19.6;54.5;10.2;0.0
94059;2016-11-11 20:50:00;19.5;54.2;10;0.0
94059;2016-11-11 21:00:00;18.8;54.6;9.5;0.0
94059;2016-11-11 21:10:00;18.6;55.1;9.4;0.0
94059;2016-11-11 21:20:00;18.5;54.2;9.1;0.0
94059;2016-11-11 21:30:00;18.4;54.0;8.9;0.0
94059;2016-11-11 21:40:00;17.4;57.2;8.9;0.0
94059;2016-11-11 21:50:00;16.7;58.7;8.6;0.0
94059;2016-11-11 22:00:00;16.2;60.4;8.5;0.0
94059;2016-11-11 22:10:00;15.7;62.2;8.5;0.0
94059;2016-11-11 22:20:00;15.3;64.7;8.7;0.0
94059;2016-11-11 22:30:00;15.2;65.9;8.9;0.0
94059;2016-11-11 22:40:00;15.5;64.4;8.8;0.0
94059;2016-11-11 22:50:00;15.3;64.7;8.7;0.0
94059;2016-11-11 23:00:00;14.7;66.2;8.5;0.0
94059;2016-11-11 23:10:00;14.8;65.9;8.5;0.0
94059;2016-11-11 23:20:00;14.7;66.9;8.6;0.0
94059;2016-11-11 23:30:00;14.8;66.8;8.7;0.0
94059;2016-11-11 23:40:00;14.7;66.9;8.6;0.0
94059;2016-11-11 23:50:00;14.6;66.5;8.4;0.0
94059;2016-11-12 0:00:00;14.3;66.3;8.1;0.0
94059;2016-11-12 0:10:00;13.8;68.7;8.2;0.0
94059;2016-11-12 0:20:00;13.5;69.3;8;0.0
94059;2016-11-12 0:30:00;13.6;69.2;8.1;0.0
94059;2016-11-12 0:40:00;13.2;70.0;7.9;0.0
94059;2016-11-12 0:50:00;13.2;70.8;8;0.0
94059;2016-11-12 1:00:00;13.3;69.0;7.7;0.0
94059;2016-11-12 1:10:00;13.4;68.3;7.7;0.0
94059;2016-11-12 1:20:00;13.7;66.3;7.5;0.0
94059;2016-11-12 1:30:00;13.6;66.2;7.4;0.0
94059;2016-11-12 1:40:00;14.2;63.1;7.3;0.0
94059;2016-11-12 1:50:00;14.2;62.4;7.1;0.0
94059;2016-11-12 2:00:00;13.8;63.6;7;0.0
94059;2016-11-12 2:10:00;13.6;64.6;7.1;0.0
94059;2016-11-12 2:20:00;13.9;62.9;7;0.0
94059;2016-11-12 2:30:00;13.4;64.4;6.8;0.0
94059;2016-11-12 2:40:00;13.0;66.8;7;0.0
94059;2016-11-12 2:50:00;12.8;67.6;7;0.0
94059;2016-11-12 3:00:00;12.6;68.6;7;0.0
94059;2016-11-12 3:10:00;12.7;67.7;6.9;0.0
94059;2016-11-12 3:20:00;12.5;68.4;6.8;0.0
94059;2016-11-12 3:30:00;12.6;68.7;7;0.0
94059;2016-11-12 3:40:00;12.7;69.1;7.2;0.0
94059;2016-11-12 3:50:00;12.9;68.4;7.2;0.0
94059;2016-11-12 4:00:00;13.3;66.1;7.1;0.0
94059;2016-11-12 4:10:00;13.6;64.9;7.1;0.0
94059;2016-11-12 4:20:00;13.4;65.6;7.1;0.0
94059;2016-11-12 4:30:00;13.4;65.6;7.1;0.0
94059;2016-11-12 4:40:00;13.4;65.8;7.1;0.0
94059;2016-11-12 4:50:00;13.2;66.6;7.1;0.0
94059;2016-11-12 5:00:00;13.2;66.5;7.1;0.0
94059;2016-11-12 5:10:00;13.0;67.7;7.2;0.0
94059;2016-11-12 5:20:00;13.2;67.5;7.3;0.0
94059;2016-11-12 5:30:00;13.1;67.1;7.1;0.0
94059;2016-11-12 5:40:00;13.1;67.5;7.2;0.0
94059;2016-11-12 5:50:00;13.0;69.8;7.6;0.0
94059;2016-11-12 6:00:00;13.3;68.5;7.6;0.0
94059;2016-11-12 6:10:00;13.3;68.9;7.7;0.0
94059;2016-11-12 6:20:00;13.2;70.2;7.9;0.0
94059;2016-11-12 6:30:00;13.4;71.7;8.4;0.0
94059;2016-11-12 6:40:00;14.3;72.6;9.4;0.0
94059;2016-11-12 6:50:00;15.3;71.2;10.1;0.0
94059;2016-11-12 7:00:00;16.2;69.1;10.5;0.0
94059;2016-11-12 7:10:00;16.9;67.1;10.8;0.0
94059;2016-11-12 7:20:00;17.9;64.8;11.2;0.0
94059;2016-11-12 7:30:00;18.1;64.3;11.3;0.0
94059;2016-11-12 7:40:00;17.8;63.7;10.8;0.0
94059;2016-11-12 7:50:00;18.1;64.7;11.4;0.0
94059;2016-11-12 8:00:00;18.3;65.1;11.6;0.0
94059;2016-11-12 8:10:00;18.4;65.8;11.9;0.0
94059;2016-11-12 8:20:00;20.0;63.4;12.8;0.0
94059;2016-11-12 8:30:00;20.6;61.9;13;0.0
94059;2016-11-12 8:40:00;21.2;61.8;13.6;0.0
94059;2016-11-12 8:50:00;21.7;60.3;13.7;0.0
94059;2016-11-12 9:00:00;22.0;59.5;13.8;0.0
94059;2016-11-12 9:10:00;22.1;58.8;13.7;0.0
94059;2016-11-12 9:20:00;22.8;57.7;14;0.0
94059;2016-11-12 9:30:00;22.9;58.5;14.3;0.0
94059;2016-11-12 9:40:00;23.2;56.5;14.1;0.0
94059;2016-11-12 9:50:00;23.5;56.3;14.3;0.0
94059;2016-11-12 10:00:00;23.8;54.9;14.2;0.0
94059;2016-11-12 10:10:00;24.1;54.5;14.4;0.0
94059;2016-11-12 10:20:00;24.1;54.2;14.3;0.0
94059;2016-11-12 10:30:00;24.1;52.7;13.8;0.0
94059;2016-11-12 10:40:00;24.9;52.3;14.5;0.0
94059;2016-11-12 10:50:00;25.1;51.2;14.3;0.0
94059;2016-11-12 11:00:00;25.2;50.7;14.3;0.0
94059;2016-11-12 11:10:00;25.2;50.4;14.2;0.0
94059;2016-11-12 11:20:00;25.8;49.5;14.4;0.0
94059;2016-11-12 11:30:00;26.2;50.2;15;0.0
94059;2016-11-12 11:40:00;26.1;49.3;14.6;0.0
94059;2016-11-12 11:50:00;26.2;48.9;14.6;0.0
94059;2016-11-12 12:00:00;26.4;49.4;15;0.0
94059;2016-11-12 12:10:00;26.7;47.8;14.7;0.0
94059;2016-11-12 12:20:00;27.3;47.1;15;0.0
94059;2016-11-12 12:30:00;27.4;47.5;15.3;0.0
94059;2016-11-12 12:40:00;27.4;48.0;15.4;0.0
94059;2016-11-12 12:50:00;27.7;47.9;15.7;0.0
94059;2016-11-12 13:00:00;28.2;48.7;16.4;0.0
94059;2016-11-12 13:10:00;28.8;46.2;16.1;0.0
94059;2016-11-12 13:20:00;28.3;48.3;16.3;0.0
94059;2016-11-12 13:30:00;29.0;48.0;16.9;0.0
94059;2016-11-12 13:40:00;28.6;48.4;16.6;0.0
94059;2016-11-12 13:50:00;28.7;48.4;16.7;0.0
94059;2016-11-12 14:00:00;28.7;47.6;16.5;0.0
94059;2016-11-12 14:10:00;28.3;48.8;16.5;0.0
94059;2016-11-12 14:20:00;28.1;49.3;16.5;0.0
94059;2016-11-12 14:30:00;28.2;49.0;16.5;0.0
94059;2016-11-12 14:40:00;28.3;49.2;16.6;0.0
94059;2016-11-12 14:50:00;29.4;45.9;16.5;0.0
94059;2016-11-12 15:00:00;28.2;47.4;16;0.0
94059;2016-11-12 15:10:00;28.2;47.2;15.9;0.0
94059;2016-11-12 15:20:00;27.7;48.8;16;0.0
94059;2016-11-12 15:30:00;28.8;45.8;16;0.0
94059;2016-11-12 15:40:00;29.5;45.9;16.6;0.0
94059;2016-11-12 15:50:00;29.0;46.5;16.4;0.0
94059;2016-11-12 16:00:00;29.0;46.4;16.3;0.0
94059;2016-11-12 16:10:00;28.6;46.8;16.1;0.0
94059;2016-11-12 16:20:00;29.3;46.2;16.5;0.0
94059;2016-11-12 16:30:00;27.6;48.4;15.7;0.0
94059;2016-11-12 16:40:00;28.7;46.9;16.2;0.0
94059;2016-11-12 16:50:00;28.1;47.0;15.7;0.0
94059;2016-11-12 17:00:00;28.0;48.4;16.1;0.0
94059;2016-11-12 17:10:00;27.9;49.5;16.4;0.0
94059;2016-11-12 17:20:00;27.9;50.0;16.5;0.0
94059;2016-11-12 17:30:00;28.0;48.5;16.1;0.0
94059;2016-11-12 17:40:00;27.6;50.1;16.3;0.0
94059;2016-11-12 17:50:00;27.3;49.8;15.9;0.0
94059;2016-11-12 18:00:00;27.8;50.0;16.4;0.0
94059;2016-11-12 18:10:00;28.0;49.1;16.3;0.0
94059;2016-11-12 18:20:00;27.2;49.4;15.7;0.0
94059;2016-11-12 18:30:00;26.8;51.6;16;0.0
94059;2016-11-12 18:40:00;27.0;51.6;16.2;0.0
94059;2016-11-12 18:50:00;26.5;52.4;16;0.0
94059;2016-11-12 19:00:00;26.1;55.2;16.4;0.0
94059;2016-11-12 19:10:00;25.9;56.5;16.6;0.0
94059;2016-11-12 19:20:00;25.8;56.9;16.6;0.0
94059;2016-11-12 19:30:00;25.4;58.4;16.6;0.0
94059;2016-11-12 19:40:00;25.2;59.0;16.6;0.0
94059;2016-11-12 19:50:00;24.9;59.9;16.6;0.0
94059;2016-11-12 20:00:00;24.6;61.2;16.6;0.0
94059;2016-11-12 20:10:00;24.2;62.8;16.7;0.0
94059;2016-11-12 20:20:00;23.7;64.8;16.7;0.0
94059;2016-11-12 20:30:00;23.4;67.0;16.9;0.0
94059;2016-11-12 20:40:00;23.3;68.0;17.1;0.0
94059;2016-11-12 20:50:00;23.1;69.0;17.1;0.0
94059;2016-11-12 21:00:00;23.0;69.4;17.1;0.0
94059;2016-11-12 21:10:00;22.9;69.5;17;0.0
94059;2016-11-12 21:20:00;22.7;69.9;16.9;0.0
94059;2016-11-12 21:30:00;22.8;69.9;17;0.0
94059;2016-11-12 21:40:00;22.6;70.0;16.9;0.0
94059;2016-11-12 21:50:00;22.3;71.2;16.8;0.0
94059;2016-11-12 22:00:00;22.1;72.0;16.8;0.0
94059;2016-11-12 22:10:00;21.8;73.1;16.8;0.0
94059;2016-11-12 22:20:00;21.7;74.0;16.9;0.0
94059;2016-11-12 22:30:00;21.5;74.9;16.9;0.0
94059;2016-11-12 22:40:00;21.6;75.3;17;0.0
94059;2016-11-12 22:50:00;21.6;75.5;17.1;0.0
94059;2016-11-12 23:00:00;21.6;76.0;17.2;0.0
94059;2016-11-12 23:10:00;21.5;76.8;17.3;0.0
94059;2016-11-12 23:20:00;21.4;77.4;17.3;0.0
94059;2016-11-12 23:30:00;21.4;77.9;17.4;0.0
94059;2016-11-12 23:40:00;21.4;78.1;17.4;0.0
94059;2016-11-12 23:50:00;21.3;78.3;17.4;0.0
94059;2016-11-13 0:00:00;21.4;77.9;17.4;0.0
94059;2016-11-13 0:10:00;21.4;77.6;17.3;0.0
94059;2016-11-13 0:20:00;21.5;76.5;17.2;0.0
94059;2016-11-13 0:30:00;21.5;74.9;16.9;0.0
94059;2016-11-13 0:40:00;21.4;73.7;16.5;0.0
94059;2016-11-13 0:50:00;21.2;73.3;16.2;0.0
94059;2016-11-13 1:00:00;21.0;74.1;16.2;0.0
94059;2016-11-13 1:10:00;20.9;75.1;16.3;0.0
94059;2016-11-13 1:20:00;20.8;75.9;16.4;0.0
94059;2016-11-13 1:30:00;20.7;76.7;16.5;0.0
94059;2016-11-13 1:40:00;20.7;76.5;16.4;0.0
94059;2016-11-13 1:50:00;20.6;76.6;16.3;0.0
94059;2016-11-13 2:00:00;20.4;77.2;16.3;0.0
94059;2016-11-13 2:10:00;20.4;77.4;16.3;0.0
94059;2016-11-13 2:20:00;20.4;76.8;16.2;0.0
94059;2016-11-13 2:30:00;20.2;77.0;16;0.0
94059;2016-11-13 2:40:00;20.0;77.1;15.9;0.0
94059;2016-11-13 2:50:00;19.7;78.0;15.8;0.0
94059;2016-11-13 3:00:00;19.4;78.8;15.6;0.0
94059;2016-11-13 3:10:00;19.1;79.4;15.5;0.0
94059;2016-11-13 3:20:00;18.9;80.0;15.4;0.0
94059;2016-11-13 3:30:00;18.7;80.5;15.3;0.0
94059;2016-11-13 3:40:00;18.5;80.9;15.2;0.0
94059;2016-11-13 3:50:00;18.4;81.2;15.1;0.0
94059;2016-11-13 4:00:00;18.2;81.6;15;0.0
94059;2016-11-13 4:10:00;18.2;81.8;15;0.0
94059;2016-11-13 4:20:00;18.3;81.8;15.1;0.0
94059;2016-11-13 4:30:00;18.2;82.0;15.1;0.0
94059;2016-11-13 4:40:00;18.2;82.2;15.1;0.0
94059;2016-11-13 4:50:00;18.1;82.0;15;0.0
94059;2016-11-13 5:00:00;18.1;82.0;15;0.0
94059;2016-11-13 5:10:00;18.0;82.3;14.9;0.0
94059;2016-11-13 5:20:00;18.0;82.4;15;0.0
94059;2016-11-13 5:30:00;17.8;82.8;14.8;0.0
94059;2016-11-13 5:40:00;17.8;83.3;14.9;0.0
94059;2016-11-13 5:50:00;17.6;83.7;14.8;0.0
94059;2016-11-13 6:00:00;17.2;84.4;14.5;0.0
94059;2016-11-13 6:10:00;16.9;85.5;14.5;0.0
94059;2016-11-13 6:20:00;16.8;86.0;14.4;0.0
94059;2016-11-13 6:30:00;16.7;86.2;14.4;0.0
94059;2016-11-13 6:40:00;17.0;86.5;14.7;0.0
94059;2016-11-13 6:50:00;17.7;85.3;15.2;0.0
94059;2016-11-13 7:00:00;18.1;83.6;15.3;0.0
94059;2016-11-13 7:10:00;18.8;81.6;15.6;0.0
94059;2016-11-13 7:20:00;18.6;81.2;15.3;0.0
94059;2016-11-13 7:30:00;18.6;80.7;15.2;0.0
94059;2016-11-13 7:40:00;18.8;80.0;15.3;0.0
94059;2016-11-13 7:50:00;18.9;79.9;15.4;0.0
94059;2016-11-13 8:00:00;18.9;79.4;15.3;0.0
94059;2016-11-13 8:10:00;18.9;79.8;15.3;0.0
94059;2016-11-13 8:20:00;19.0;80.2;15.5;0.0
94059;2016-11-13 8:30:00;19.0;80.5;15.6;0.0
94059;2016-11-13 8:40:00;19.5;80.6;16.1;0.0
94059;2016-11-13 8:50:00;20.0;78.7;16.2;0.0
94059;2016-11-13 9:00:00;20.6;76.4;16.3;0.0
94059;2016-11-13 9:10:00;20.6;72.7;15.5;0.0
94059;2016-11-13 9:20:00;20.9;72.0;15.7;0.0
94059;2016-11-13 9:30:00;21.4;69.1;15.5;0.0
94059;2016-11-13 9:40:00;22.4;62.2;14.8;0.0
94059;2016-11-13 9:50:00;22.3;62.8;14.9;0.0
94059;2016-11-13 10:00:00;22.0;62.5;14.5;0.0
94059;2016-11-13 10:10:00;22.1;61.8;14.4;0.0
94059;2016-11-13 10:20:00;22.6;61.0;14.7;0.0
94059;2016-11-13 10:30:00;23.2;57.1;14.2;0.0
94059;2016-11-13 10:40:00;23.1;55.8;13.8;0.0
94059;2016-11-13 10:50:00;23.4;54.4;13.7;0.0
94059;2016-11-13 11:00:00;23.3;53.0;13.2;0.0
94059;2016-11-13 11:10:00;23.2;53.5;13.2;0.0
94059;2016-11-13 11:20:00;23.1;52.9;13;0.0
94059;2016-11-13 11:30:00;23.4;51.3;12.8;0.0
94059;2016-11-13 11:40:00;23.6;49.9;12.5;0.0
94059;2016-11-13 11:50:00;23.7;51.3;13.1;0.0
94059;2016-11-13 12:00:00;23.9;51.7;13.4;0.0
94059;2016-11-13 12:10:00;24.0;50.0;12.9;0.0
94059;2016-11-13 12:20:00;24.9;50.3;13.9;0.0
94059;2016-11-13 12:30:00;25.8;48.6;14.2;0.0
94059;2016-11-13 12:40:00;26.3;47.8;14.4;0.0
94059;2016-11-13 12:50:00;26.6;45.3;13.8;0.0
94059;2016-11-13 13:00:00;26.9;45.8;14.2;0.0
94059;2016-11-13 13:10:00;26.8;44.0;13.5;0.0
94059;2016-11-13 13:20:00;27.4;43.9;14;0.0
94059;2016-11-13 13:30:00;28.4;43.4;14.8;0.0
94059;2016-11-13 13:40:00;27.9;42.9;14.1;0.0
94059;2016-11-13 13:50:00;28.0;42.3;14;0.0
94059;2016-11-13 14:00:00;27.8;41.1;13.4;0.0
94059;2016-11-13 14:10:00;28.0;40.1;13.2;0.0
94059;2016-11-13 14:20:00;28.1;41.0;13.6;0.0
94059;2016-11-13 14:30:00;27.4;42.0;13.4;0.0
94059;2016-11-13 14:40:00;28.4;38.8;13;0.0
94059;2016-11-13 14:50:00;28.5;40.2;13.7;0.0
94059;2016-11-13 15:00:00;28.6;39.1;13.3;0.0
94059;2016-11-13 15:10:00;28.5;40.7;13.9;0.0
94059;2016-11-13 15:20:00;28.7;39.9;13.7;0.0
94059;2016-11-13 15:30:00;28.1;39.9;13.2;0.0
94059;2016-11-13 15:40:00;28.1;40.6;13.5;0.0
94059;2016-11-13 15:50:00;28.4;40.3;13.6;0.0
94059;2016-11-13 16:00:00;28.8;40.2;13.9;0.0
94059;2016-11-13 16:10:00;28.4;39.8;13.4;0.0
94059;2016-11-13 16:20:00;28.8;38.6;13.3;0.0
94059;2016-11-13 16:30:00;28.5;40.5;13.8;0.0
94059;2016-11-13 16:40:00;28.8;43.5;15.2;0.0
94059;2016-11-13 16:50:00;28.5;44.2;15.1;0.0
94059;2016-11-13 17:00:00;27.8;45.1;14.8;0.0
94059;2016-11-13 17:10:00;28.0;46.1;15.3;0.0
94059;2016-11-13 17:20:00;28.0;46.6;15.5;0.0
94059;2016-11-13 17:30:00;27.7;50.0;16.3;0.0
94059;2016-11-13 17:40:00;27.4;51.3;16.5;0.0
94059;2016-11-13 17:50:00;27.1;54.4;17.1;0.0
94059;2016-11-13 18:00:00;27.0;55.0;17.2;0.0
94059;2016-11-13 18:10:00;26.8;57.1;17.6;0.0
94059;2016-11-13 18:20:00;26.4;58.8;17.7;0.0
94059;2016-11-13 18:30:00;26.2;60.0;17.8;0.0
94059;2016-11-13 18:40:00;25.9;60.5;17.7;0.0
94059;2016-11-13 18:50:00;25.7;60.8;17.6;0.0
94059;2016-11-13 19:00:00;25.3;61.8;17.4;0.0
94059;2016-11-13 19:10:00;25.1;61.9;17.3;0.0
94059;2016-11-13 19:20:00;24.8;63.0;17.3;0.0
94059;2016-11-13 19:30:00;24.5;63.7;17.2;0.0
94059;2016-11-13 19:40:00;24.2;64.8;17.2;0.0
94059;2016-11-13 19:50:00;23.9;65.8;17.1;0.0
94059;2016-11-13 20:00:00;23.7;66.6;17.1;0.0
94059;2016-11-13 20:10:00;23.7;66.8;17.2;0.0
94059;2016-11-13 20:20:00;23.6;65.6;16.8;0.0
94059;2016-11-13 20:30:00;23.4;65.2;16.5;0.0
94059;2016-11-13 20:40:00;23.3;65.7;16.5;0.0
94059;2016-11-13 20:50:00;23.4;65.5;16.6;0.0
94059;2016-11-13 21:00:00;23.3;65.8;16.5;0.0
94059;2016-11-13 21:10:00;23.3;65.5;16.5;0.0
94059;2016-11-13 21:20:00;23.1;66.2;16.4;0.0
94059;2016-11-13 21:30:00;23.0;66.6;16.4;0.0
94059;2016-11-13 21:40:00;22.9;66.0;16.2;0.0
94059;2016-11-13 21:50:00;22.7;66.5;16.1;0.0
94059;2016-11-13 22:00:00;22.5;67.4;16.2;0.0
94059;2016-11-13 22:10:00;22.3;68.6;16.2;0.0
94059;2016-11-13 22:20:00;22.1;69.3;16.2;0.0
94059;2016-11-13 22:30:00;22.0;70.2;16.3;0.4
94059;2016-11-13 22:40:00;19.5;83.1;16.6;4.6
94059;2016-11-13 22:50:00;17.9;83.5;15.1;11.2
94059;2016-11-13 23:00:00;17.5;86.9;15.3;5.8
94059;2016-11-13 23:10:00;18.1;87.6;16;0.0
94059;2016-11-13 23:20:00;17.7;88.7;15.8;0.0
94059;2016-11-13 23:30:00;16.9;88.2;14.9;0.0
94059;2016-11-13 23:40:00;17.1;86.8;14.9;0.0
94059;2016-11-13 23:50:00;17.1;86.4;14.8;0.0
94059;2016-11-14 0:00:00;16.9;86.8;14.7;0.0
94059;2016-11-14 0:10:00;16.9;86.4;14.6;0.0
94059;2016-11-14 0:20:00;16.9;87.1;14.7;0.0
94059;2016-11-14 0:30:00;16.7;87.7;14.7;0.0
94059;2016-11-14 0:40:00;16.8;88.2;14.8;0.0
94059;2016-11-14 0:50:00;16.9;89.2;15.1;0.0
94059;2016-11-14 1:00:00;16.9;89.2;15.1;0.0
94059;2016-11-14 1:10:00;16.9;89.1;15.1;0.0
94059;2016-11-14 1:20:00;17.0;89.0;15.2;0.0
94059;2016-11-14 1:30:00;17.0;89.3;15.2;0.0
94059;2016-11-14 1:40:00;17.0;89.6;15.3;0.0
94059;2016-11-14 1:50:00;17.0;90.1;15.4;0.0
94059;2016-11-14 2:00:00;16.9;90.2;15.3;0.0
94059;2016-11-14 2:10:00;16.9;90.5;15.3;0.0
94059;2016-11-14 2:20:00;16.7;90.7;15.2;0.0
94059;2016-11-14 2:30:00;16.6;90.9;15.1;0.0
94059;2016-11-14 2:40:00;16.7;91.3;15.3;0.0
94059;2016-11-14 2:50:00;16.6;91.5;15.2;0.0
94059;2016-11-14 3:00:00;16.6;91.7;15.2;0.0
94059;2016-11-14 3:10:00;16.7;91.8;15.4;0.0
94059;2016-11-14 3:20:00;16.8;91.9;15.5;0.0
94059;2016-11-14 3:30:00;16.9;91.8;15.6;0.0
94059;2016-11-14 3:40:00;17.1;91.5;15.7;0.0
94059;2016-11-14 3:50:00;17.1;91.3;15.7;0.0
94059;2016-11-14 4:00:00;17.2;90.8;15.7;0.0
94059;2016-11-14 4:10:00;17.2;90.5;15.6;0.0
94059;2016-11-14 4:20:00;17.2;90.0;15.5;0.0
94059;2016-11-14 4:30:00;17.2;89.6;15.5;0.0
94059;2016-11-14 4:40:00;17.4;88.8;15.5;0.0
94059;2016-11-14 4:50:00;17.5;87.8;15.5;0.0
94059;2016-11-14 5:00:00;17.5;87.0;15.3;0.0
94059;2016-11-14 5:10:00;17.5;86.3;15.2;0.0
94059;2016-11-14 5:20:00;17.5;85.6;15.1;0.0
94059;2016-11-14 5:30:00;17.6;84.3;14.9;0.0
94059;2016-11-14 5:40:00;17.6;83.6;14.8;0.0
94059;2016-11-14 5:50:00;17.7;83.3;14.8;0.0
94059;2016-11-14 6:00:00;17.8;82.9;14.9;0.0
94059;2016-11-14 6:10:00;17.8;82.7;14.8;0.0
94059;2016-11-14 6:20:00;17.7;83.3;14.8;0.0
94059;2016-11-14 6:30:00;17.7;83.1;14.8;0.0
94059;2016-11-14 6:40:00;17.9;82.0;14.8;0.0
94059;2016-11-14 6:50:00;18.1;81.7;14.9;0.0
94059;2016-11-14 7:00:00;18.5;81.6;15.3;0.0
94059;2016-11-14 7:10:00;18.9;80.4;15.5;0.0
94059;2016-11-14 7:20:00;19.8;77.7;15.8;0.0
94059;2016-11-14 7:30:00;19.6;75.7;15.2;0.0
94059;2016-11-14 7:40:00;19.4;76.3;15.1;0.0
94059;2016-11-14 7:50:00;19.4;77.1;15.3;0.0
94059;2016-11-14 8:00:00;19.6;77.0;15.5;0.0
94059;2016-11-14 8:10:00;19.8;77.6;15.8;0.0
94059;2016-11-14 8:20:00;20.2;76.6;16;0.0
94059;2016-11-14 8:30:00;20.2;76.3;15.9;0.0
94059;2016-11-14 8:40:00;20.4;76.4;16.1;0.0
94059;2016-11-14 8:50:00;20.7;75.8;16.3;0.0
94059;2016-11-14 9:00:00;21.0;76.6;16.7;0.0
94059;2016-11-14 9:10:00;21.3;76.1;16.9;0.0
94059;2016-11-14 9:20:00;22.1;76.1;17.7;0.0
94059;2016-11-14 9:30:00;22.7;72.5;17.5;0.0
94059;2016-11-14 9:40:00;22.8;74.8;18.1;0.0
94059;2016-11-14 9:50:00;24.6;69.7;18.7;0.0
94059;2016-11-14 10:00:00;23.6;67.7;17.3;0.0
94059;2016-11-14 10:10:00;23.4;66.9;16.9;0.0
94059;2016-11-14 10:20:00;24.0;65.2;17.1;0.0
94059;2016-11-14 10:30:00;23.8;63.6;16.5;0.0
94059;2016-11-14 10:40:00;25.1;60.2;16.8;0.0
94059;2016-11-14 10:50:00;24.8;58.5;16.1;0.0
94059;2016-11-14 11:00:00;24.1;60.7;16;0.0
94059;2016-11-14 11:10:00;23.1;62.1;15.4;0.0
94059;2016-11-14 11:20:00;23.0;62.0;15.3;0.0
94059;2016-11-14 11:30:00;22.3;62.3;14.7;0.0
94059;2016-11-14 11:40:00;22.0;62.1;14.4;0.0
94059;2016-11-14 11:50:00;22.2;64.2;15.1;0.0
94059;2016-11-14 12:00:00;22.5;64.6;15.5;0.0
94059;2016-11-14 12:10:00;22.4;66.3;15.8;0.0
94059;2016-11-14 12:20:00;22.2;66.4;15.6;0.0
94059;2016-11-14 12:30:00;21.9;63.0;14.5;0.0
94059;2016-11-14 12:40:00;20.9;65.1;14.1;0.0
94059;2016-11-14 12:50:00;20.8;65.5;14.1;0.0
94059;2016-11-14 13:00:00;20.8;65.3;14.1;0.0
94059;2016-11-14 13:10:00;20.9;66.3;14.4;0.0
